,year,naics_code,PPI
9542,2004,3336,141.3
9543,2005,3336,144.5
9544,2006,3336,149.7
9545,2007,3336,153.0
9546,2008,3336,171.4
9547,2009,3336,174.6
9548,2010,3336,174.8
9549,2011,3336,178.5
9550,2012,3336,179.8
9551,2013,3336,181.9
9552,2014,3336,183.9
9553,2015,3336,185.0
9554,2016,3336,181.7
9555,2017,3336,180.4
9556,2018,3336,186.9
9557,2019,3336,190.1
9558,2020,3336,193.3
9559,2021,3336,199.891
9560,2022,3336,215.053
9561,1984,33361,100.0
9562,1985,33361,100.5
9563,1986,33361,102.3
9564,1987,33361,103.1
9565,1988,33361,106.7
9566,1989,33361,112.8
9567,1990,33361,118.6
9568,1991,33361,122.7
9569,1992,33361,124.4
9570,1993,33361,126.4
9571,1994,33361,129.6
9572,1995,33361,131.1
9573,1996,33361,133.4
9574,1997,33361,133.6
9575,1998,33361,134.3
9576,1999,33361,135.9
9577,2000,33361,136.9
9578,2001,33361,138.2
9579,2002,33361,138.6
9580,2003,33361,139.6
9581,2004,33361,141.3
9582,2005,33361,144.5
9583,2006,33361,149.7
9584,2007,33361,153.0
9585,2008,33361,171.4
9586,2009,33361,174.6
9587,2010,33361,174.8
9588,2011,33361,178.5
9589,2012,33361,179.8
9590,2013,33361,181.9
9591,2014,33361,183.9
9592,2015,33361,185.0
9593,2016,33361,181.7
9594,2017,33361,180.4
9595,2018,33361,186.9
9596,2019,33361,190.1
9597,2020,33361,193.3
9598,2021,33361,199.886
9599,2022,33361,215.048
9600,1982,333611,101.7
9601,1983,333611,102.0
9602,1984,333611,106.2
9603,1985,333611,106.9
9604,1986,333611,109.0
9605,1987,333611,112.7
9606,1988,333611,118.0
9607,1989,333611,127.6
9608,1990,333611,138.0
9609,1991,333611,141.0
9610,1992,333611,142.5
9611,1993,333611,144.5
9612,1994,333611,148.3
9613,1995,333611,146.4
9614,1996,333611,146.9
9615,1997,333611,146.6
9616,1998,333611,147.2
9617,1999,333611,149.0
9618,2000,333611,150.1
9619,2001,333611,151.6
9620,2002,333611,153.5
9621,2003,333611,154.5
9622,2004,333611,156.4
9623,2005,333611,157.4
9624,2006,333611,164.9
9625,2007,333611,168.8
9626,2008,333611,205.3
9627,2009,333611,210.2
9628,2010,333611,211.7
9629,2011,333611,211.5
9630,2012,333611,213.4
9631,2013,333611,217.9
9632,2014,333611,224.0
9633,2015,333611,221.3
9634,2016,333611,219.9
9635,2017,333611,204.5
9636,2018,333611,218.4
9637,2019,333611,224.9
9638,2020,333611,230.9
9639,2021,333611,237.669
9640,2022,333611,247.907
9641,1947,333612,13.8
9642,1948,333612,15.7
9643,1949,333612,15.4
9644,1950,333612,18.1
9645,1951,333612,18.3
9646,1952,333612,18.1
9647,1953,333612,19.4
9648,1954,333612,19.3
9649,1955,333612,21.6
9650,1956,333612,23.9
9651,1957,333612,24.9
9652,1958,333612,25.3
9653,1959,333612,26.3
9654,1960,333612,27.0
9655,1961,333612,26.9
9656,1962,333612,27.6
9657,1963,333612,28.6
9658,1964,333612,29.1
9659,1965,333612,30.1
9660,1966,333612,31.0
9661,1967,333612,31.5
9662,1968,333612,32.7
9663,1969,333612,34.4
9664,1970,333612,37.1
9665,1971,333612,37.7
9666,1972,333612,39.6
9667,1973,333612,41.5
9668,1974,333612,52.0
9669,1975,333612,55.5
9670,1976,333612,59.2
9671,1977,333612,63.7
9672,1978,333612,69.2
9673,1979,333612,76.8
9674,1980,333612,87.1
9675,1981,333612,95.6
9676,1982,333612,97.4
9677,1983,333612,100.0
9678,1984,333612,103.2
9679,1985,333612,105.0
9680,1986,333612,107.1
9681,1987,333612,109.3
9682,1988,333612,112.9
9683,1989,333612,118.5
9684,1990,333612,122.7
9685,1991,333612,126.1
9686,1992,333612,128.4
9687,1993,333612,135.4
9688,1994,333612,138.1
9689,1995,333612,149.7
9690,1996,333612,153.0
9691,1997,333612,157.0
9692,1998,333612,160.3
9693,1999,333612,163.7
9694,2000,333612,168.2
9695,2001,333612,171.3
9696,2002,333612,173.5
9697,2003,333612,177.4
9698,2004,333612,185.0
9699,2005,333612,196.5
9700,2006,333612,206.1
9701,2007,333612,216.6
9702,2008,333612,236.8
9703,2009,333612,231.1
9704,2010,333612,237.5
9705,2011,333612,255.6
9706,2012,333612,262.0
9707,2013,333612,267.1
9708,2014,333612,269.9
9709,2015,333612,270.7
9710,2016,333612,271.8
9711,2017,333612,279.7
9712,2018,333612,291.1
9713,2019,333612,296.5
9714,2020,333612,301.8
9715,2021,333612,324.532
9716,2022,333612,375.944
9717,1984,333613,100.0
9718,1985,333613,102.7
9719,1986,333613,105.9
9720,1987,333613,107.4
9721,1988,333613,112.0
9722,1989,333613,116.9
9723,1990,333613,120.1
9724,1991,333613,122.9
9725,1992,333613,126.0
9726,1993,333613,129.6
9727,1994,333613,134.2
9728,1995,333613,138.9
9729,1996,333613,141.9
9730,1997,333613,144.7
9731,1998,333613,147.8
9732,1999,333613,150.8
9733,2000,333613,153.1
9734,2001,333613,155.8
9735,2002,333613,158.6
9736,2003,333613,161.9
9737,2004,333613,172.8
9738,2005,333613,180.6
9739,2006,333613,191.0
9740,2007,333613,195.9
9741,2008,333613,219.0
9742,2009,333613,223.5
9743,2010,333613,226.6
9744,2011,333613,237.1
9745,2012,333613,240.2
9746,2013,333613,244.9
9747,2014,333613,245.9
9748,2015,333613,250.4
9749,2016,333613,249.2
9750,2017,333613,252.0
9751,2018,333613,263.2
9752,2019,333613,270.9
9753,2020,333613,276.3
9754,2021,333613,304.589
9755,2022,333613,351.140
9756,1967,333618,29.1
9757,1968,333618,30.3
9758,1969,333618,31.5
9759,1970,333618,33.3
9760,1971,333618,34.2
9761,1972,333618,34.8
9762,1973,333618,36.4
9763,1974,333618,43.9
9764,1975,333618,49.8
9765,1976,333618,54.2
9766,1977,333618,58.5
9767,1978,333618,65.5
9768,1979,333618,73.0
9769,1980,333618,83.0
9770,1981,333618,93.2
9771,1982,333618,100.0
9772,1983,333618,101.4
9773,1984,333618,102.9
9774,1985,333618,103.3
9775,1986,333618,105.1
9776,1987,333618,105.0
9777,1988,333618,107.9
9778,1989,333618,113.0
9779,1990,333618,117.1
9780,1991,333618,122.0
9781,1992,333618,123.9
9782,1993,333618,126.0
9783,1994,333618,129.2
9784,1995,333618,132.1
9785,1996,333618,135.4
9786,1997,333618,135.9
9787,1998,333618,136.6
9788,1999,333618,138.3
9789,2000,333618,139.3
9790,2001,333618,140.6
9791,2002,333618,140.5
9792,2003,333618,141.5
9793,2004,333618,141.7
9794,2005,333618,144.7
9795,2006,333618,148.6
9796,2007,333618,151.1
9797,2008,333618,155.8
9798,2009,333618,158.3
9799,2010,333618,156.6
9800,2011,333618,161.7
9801,2012,333618,162.3
9802,2013,333618,163.1
9803,2014,333618,164.0
9804,2015,333618,165.9
9805,2016,333618,161.3
9806,2017,333618,162.7
9807,2018,333618,165.1
9808,2019,333618,166.3
9809,2020,333618,167.9
9810,2021,333618,170.936
9811,2022,333618,182.315
9812,2003,3339,100.0
9813,2004,3339,105.3
9814,2005,3339,109.0
9815,2006,3339,112.7
9816,2007,3339,116.4
9817,2008,3339,124.6
9818,2009,3339,125.9
9819,2010,3339,127.2
9820,2011,3339,131.4
9821,2012,3339,135.3
9822,2013,3339,137.8
9823,2014,3339,141.2
9824,2015,3339,143.3
9825,2016,3339,144.8
9826,2017,3339,147.8
9827,2018,3339,153.2
9828,2019,3339,155.5
9829,2020,3339,157.3
9830,2021,3339,174.158
9831,2022,3339,192.689
9832,2003,33391,100.0
9833,2004,33391,104.2
9834,2005,33391,110.4
9835,2006,33391,114.7
9836,2007,33391,119.5
9837,2008,33391,126.2
9838,2009,33391,127.9
9839,2010,33391,130.0
9840,2011,33391,134.5
9841,2012,33391,137.4
9842,2013,33391,140.8
9843,2014,33391,144.6
9844,2015,33391,146.5
9845,2016,33391,147.9
9846,2017,33391,152.1
9847,2018,33391,158.2
9848,2019,33391,159.8
9849,2020,33391,161.5
9850,2021,33391,174.922
9851,2022,33391,201.158
9852,1984,333912,101.0
9853,1985,333912,102.7
9854,1986,333912,103.2
9855,1987,333912,105.0
9856,1988,333912,108.6
9857,1989,333912,115.0
9858,1990,333912,118.6
9859,1991,333912,123.0
9860,1992,333912,126.8
9861,1993,333912,129.1
9862,1994,333912,131.5
9863,1995,333912,133.1
9864,1996,333912,135.6
9865,1997,333912,136.8
9866,1998,333912,138.6
9867,1999,333912,140.3
9868,2000,333912,142.3
9869,2001,333912,145.9
9870,2002,333912,146.7
9871,2003,333912,148.1
9872,2004,333912,153.8
9873,2005,333912,164.4
9874,2006,333912,167.8
9875,2007,333912,173.0
9876,2008,333912,186.6
9877,2009,333912,188.7
9878,2010,333912,192.6
9879,2011,333912,201.6
9880,2012,333912,206.8
9881,2013,333912,212.9
9882,2014,333912,219.6
9883,2015,333912,220.8
9884,2016,333912,222.5
9885,2017,333912,227.8
9886,2018,333912,241.6
9887,2019,333912,245.7
9888,2020,333912,248.7
9889,2021,333912,271.419
9890,2022,333912,324.978
9891,1983,333914,100.0
9892,1984,333914,101.8
9893,1985,333914,102.7
9894,1986,333914,103.9
9895,1987,333914,105.7
9896,1988,333914,112.1
9897,1989,333914,117.0
9898,1990,333914,122.4
9899,1991,333914,127.6
9900,1992,333914,131.4
9901,1993,333914,133.7
9902,1994,333914,137.1
9903,1995,333914,144.4
9904,1996,333914,147.2
9905,1997,333914,151.4
9906,1998,333914,154.0
9907,1999,333914,156.7
9908,2000,333914,159.5
9909,2001,333914,164.6
9910,2002,333914,171.5
9911,2003,333914,175.2
9912,2004,333914,183.8
9913,2005,333914,193.4
9914,2006,333914,204.6
9915,2007,333914,213.8
9916,2008,333914,222.5
9917,2009,333914,225.6
9918,2010,333914,228.4
9919,2011,333914,234.7
9920,2012,333914,238.7
9921,2013,333914,242.5
9922,2014,333914,248.7
9923,2015,333914,253.6
9924,2016,333914,256.6
9925,2017,333914,264.8
9926,2018,333914,272.3
9927,2019,333914,273.9
9928,2020,333914,276.4
9929,2021,333914,297.871
9930,2022,333914,333.011
9931,2003,33392,100.0
9932,2004,33392,108.9
9933,2005,33392,111.7
9934,2006,33392,116.2
9935,2007,33392,119.3
9936,2008,33392,129.6
9937,2009,33392,129.7
9938,2010,33392,129.2
9939,2011,33392,132.4
9940,2012,33392,138.1
9941,2013,33392,139.7
9942,2014,33392,143.7
9943,2015,33392,146.6
9944,2016,33392,148.0
9945,2017,33392,151.3
9946,2018,33392,157.5
9947,2019,33392,160.1
9948,2020,33392,162.4
9949,2021,33392,186.432
9950,2022,33392,205.039
9951,1967,333921,40.2
9952,1968,333921,41.2
9953,1969,333921,43.8
9954,1970,333921,47.0
9955,1971,333921,48.8
9956,1972,333921,48.5
9957,1973,333921,49.7
9958,1974,333921,64.7
9959,1975,333921,71.0
9960,1977,333921,77.5
9961,1978,333921,84.2
9962,1979,333921,88.0
9963,1980,333921,99.3
9964,1981,333921,105.7
9965,1982,333921,111.0
9966,1983,333921,107.5
9967,1984,333921,108.7
9968,1985,333921,110.2
9969,1986,333921,111.1
9970,1987,333921,113.2
9971,1988,333921,117.6
9972,1989,333921,121.5
9973,1990,333921,121.5
9974,1991,333921,119.4
9975,1992,333921,122.7
9976,1993,333921,123.9
9977,1994,333921,125.6
9978,1995,333921,126.4
9979,1996,333921,126.8
9980,1997,333921,128.7
9981,1998,333921,131.1
9982,1999,333921,132.1
9983,2000,333921,133.0
9984,2001,333921,131.2
9985,2002,333921,131.8
9986,2003,333921,130.7
9987,2004,333921,135.2
9988,2005,333921,137.1
9989,2006,333921,140.3
9990,2007,333921,143.6
9991,2008,333921,152.1
9992,2009,333921,148.9
9993,2010,333921,147.1
9994,2011,333921,151.7
9995,2012,333921,153.1
9996,2013,333921,156.8
9997,2014,333921,160.2
9998,2015,333921,163.2
9999,2016,333921,164.2
10000,2017,333921,169.9
10001,2018,333921,173.9
10002,2019,333921,182.3
10003,2020,333921,184.6
10004,2021,333921,214.816
10005,2022,333921,230.350
10006,1971,333922,42.3
10007,1972,333922,43.5
10008,1973,333922,45.1
10009,1974,333922,54.6
10010,1975,333922,57.8
10011,1976,333922,62.5
10012,1977,333922,66.5
10013,1978,333922,72.1
10014,1979,333922,80.7
10015,1980,333922,87.7
10016,1981,333922,96.8
10017,1982,333922,98.9
10018,1983,333922,99.7
10019,1984,333922,100.7
10020,1985,333922,101.6
10021,1986,333922,102.8
10022,1987,333922,105.0
10023,1988,333922,109.5
10024,1989,333922,113.5
10025,1990,333922,117.6
10026,1991,333922,118.5
10027,1992,333922,119.1
10028,1993,333922,121.8
10029,1994,333922,124.3
10030,1995,333922,126.2
10031,1996,333922,129.4
10032,1997,333922,131.5
10033,1998,333922,133.6
10034,1999,333922,135.2
10035,2000,333922,137.0
10036,2001,333922,139.4
10037,2002,333922,140.2
10038,2003,333922,141.2
10039,2004,333922,153.5
10040,2005,333922,156.9
10041,2006,333922,163.5
10042,2007,333922,170.2
10043,2008,333922,186.1
10044,2009,333922,183.4
10045,2010,333922,183.3
10046,2011,333922,188.5
10047,2012,333922,194.1
10048,2013,333922,195.7
10049,2014,333922,199.9
10050,2015,333922,202.9
10051,2016,333922,204.1
10052,2017,333922,208.8
10053,2018,333922,216.2
10054,2019,333922,221.0
10055,2020,333922,223.8
10056,2021,333922,260.209
10057,2022,333922,286.173
10058,2003,333923,100.0
10059,2004,333923,117.9
10060,2005,333923,120.4
10061,2006,333923,125.8
10062,2007,333923,128.3
10063,2008,333923,132.5
10064,2009,333923,133.1
10065,2010,333923,134.0
10066,2011,333923,135.9
10067,2012,333923,144.8
10068,2013,333923,146.4
10069,2014,333923,150.9
10070,2015,333923,154.1
10071,2016,333923,155.8
10072,2017,333923,158.2
10073,2018,333923,165.6
10074,2019,333923,168.4
10075,2020,333923,170.7
10076,2021,333923,197.103
10077,2022,333923,218.094
10078,1979,333924,100.0
10079,1980,333924,109.8
10080,1981,333924,117.5
10081,1982,333924,116.4
10082,1983,333924,115.9
10083,1984,333924,119.8
10084,1985,333924,120.1
10085,1986,333924,120.6
10086,1987,333924,122.4
10087,1988,333924,125.7
10088,1989,333924,132.7
10089,1990,333924,137.6
10090,1991,333924,139.6
10091,1992,333924,143.9
10092,1993,333924,147.5
10093,1994,333924,148.0
10094,1995,333924,151.2
10095,1996,333924,152.6
10096,1997,333924,151.3
10097,1998,333924,152.2
10098,1999,333924,152.4
10099,2000,333924,154.6
10100,2001,333924,155.1
10101,2002,333924,156.1
10102,2003,333924,157.3
10103,2004,333924,164.0
10104,2005,333924,171.2
10105,2006,333924,177.6
10106,2007,333924,180.0
10107,2008,333924,202.6
10108,2009,333924,207.8
10109,2010,333924,205.9
10110,2011,333924,210.9
10111,2012,333924,220.1
10112,2013,333924,222.8
10113,2014,333924,230.2
10114,2015,333924,235.7
10115,2016,333924,238.6
10116,2017,333924,244.6
10117,2018,333924,255.4
10118,2019,333924,257.0
10119,2020,333924,261.3
10120,2021,333924,294.699
10121,2022,333924,324.010
10122,2003,33399,100.0
10123,2004,33399,104.0
10124,2005,33399,106.8
10125,2006,33399,109.8
10126,2007,33399,113.5
10127,2008,33399,121.1
10128,2009,33399,122.8
10129,2010,33399,124.7
10130,2011,33399,129.2
10131,2012,33399,132.0
10132,2013,33399,134.5
10133,2014,33399,137.7
10134,2015,33399,138.8
10135,2016,33399,140.1
10136,2017,33399,142.2
10137,2018,33399,146.5
10138,2019,33399,149.1
10139,2020,33399,150.6
10140,2021,33399,164.475
10141,2022,33399,178.410
10142,1976,333991,72.5
10143,1977,333991,77.0
10144,1978,333991,82.9
10145,1979,333991,90.2
10146,1980,333991,100.0
10147,1981,333991,108.8
10148,1982,333991,114.8
10149,1983,333991,119.2
10150,1984,333991,120.2
10151,1985,333991,123.2
10152,1986,333991,125.8
10153,1987,333991,126.8
10154,1988,333991,133.2
10155,1989,333991,136.8
10156,1990,333991,140.1
10157,1991,333991,143.3
10158,1992,333991,144.9
10159,1993,333991,147.1
10160,1994,333991,156.8
10161,1995,333991,161.8
10162,1996,333991,164.5
10163,1997,333991,166.5
10164,1998,333991,169.1
10165,1999,333991,168.9
10166,2000,333991,169.6
10167,2001,333991,172.2
10168,2002,333991,172.3
10169,2003,333991,173.4
10170,2004,333991,175.2
10171,2005,333991,176.0
10172,2006,333991,176.0
10173,2007,333991,177.2
10174,2008,333991,180.5
10175,2009,333991,179.9
10176,2010,333991,178.4
10177,2011,333991,182.6
10178,2012,333991,185.1
10179,2013,333991,187.1
10180,2014,333991,189.3
10181,2015,333991,195.3
10182,2016,333991,196.8
10183,2017,333991,201.2
10184,2018,333991,204.7
10185,2019,333991,206.8
10186,2020,333991,209.2
10187,2021,333991,232.290
10188,2022,333991,245.060
10189,1972,333992,39.5
10190,1973,333992,42.5
10191,1974,333992,62.9
10192,1975,333992,63.7
10193,1976,333992,64.9
10194,1977,333992,68.5
10195,1978,333992,72.6
10196,1979,333992,79.1
10197,1980,333992,85.2
10198,1981,333992,93.1
10199,1982,333992,96.1
10200,1983,333992,96.6
10201,1984,333992,100.0
10202,1985,333992,102.2
10203,1986,333992,103.4
10204,1987,333992,105.3
10205,1988,333992,113.8
10206,1989,333992,116.6
10207,1990,333992,122.4
10208,1991,333992,125.4
10209,1992,333992,130.1
10210,1993,333992,137.4
10211,1994,333992,140.5
10212,1995,333992,144.9
10213,1996,333992,146.9
10214,1997,333992,149.3
10215,1998,333992,151.8
10216,1999,333992,153.7
10217,2000,333992,157.3
10218,2001,333992,159.6
10219,2002,333992,160.2
10220,2003,333992,162.2
10221,2004,333992,179.5
10222,2005,333992,184.9
10223,2006,333992,195.9
10224,2007,333992,204.6
10225,2008,333992,223.8
10226,2009,333992,222.5
10227,2010,333992,227.6
10228,2011,333992,238.9
10229,2012,333992,246.2
10230,2013,333992,249.9
10231,2014,333992,252.6
10232,2015,333992,256.6
10233,2016,333992,259.7
10234,2017,333992,267.3
10235,2018,333992,282.2
10236,2019,333992,286.8
10237,2020,333992,289.7
10238,2021,333992,328.423
10239,2022,333992,351.522
10240,1988,333993,100.0
10241,1989,333993,105.0
10242,1990,333993,108.1
10243,1991,333993,110.7
10244,1992,333993,113.8
10245,1993,333993,117.1
10246,1994,333993,119.1
10247,1995,333993,122.1
10248,1996,333993,123.9
10249,1997,333993,126.5
10250,1998,333993,129.0
10251,1999,333993,131.5
10252,2000,333993,134.2
10253,2001,333993,136.1
10254,2002,333993,138.0
10255,2003,333993,139.2
10256,2004,333993,142.2
10257,2005,333993,146.4
10258,2006,333993,149.5
10259,2007,333993,152.0
10260,2008,333993,170.5
10261,2009,333993,173.6
10262,2010,333993,178.3
10263,2011,333993,182.8
10264,2012,333993,186.2
10265,2013,333993,193.3
10266,2014,333993,204.1
10267,2015,333993,207.1
10268,2016,333993,210.0
10269,2017,333993,210.7
10270,2018,333993,217.7
10271,2019,333993,218.0
10272,2020,333993,214.6
10273,2021,333993,235.352
10274,2022,333993,260.098
10275,1981,333994,101.1
10276,1982,333994,108.0
10277,1983,333994,112.9
10278,1984,333994,116.3
10279,1985,333994,119.9
10280,1986,333994,121.2
10281,1987,333994,123.1
10282,1988,333994,130.0
10283,1989,333994,134.1
10284,1990,333994,137.5
10285,1991,333994,141.0
10286,1992,333994,145.1
10287,1993,333994,147.5
10288,1994,333994,149.6
10289,1995,333994,152.0
10290,1996,333994,157.4
10291,1997,333994,159.2
10292,1998,333994,161.1
10293,1999,333994,162.9
10294,2000,333994,165.9
10295,2001,333994,166.5
10296,2002,333994,167.7
10297,2003,333994,168.9
10298,2004,333994,171.6
10299,2005,333994,176.7
10300,2006,333994,182.5
10301,2007,333994,188.1
10302,2008,333994,197.8
10303,2009,333994,198.0
10304,2010,333994,199.8
10305,2011,333994,205.2
10306,2012,333994,208.4
10307,2013,333994,211.5
10308,2014,333994,217.2
10309,2015,333994,222.3
10310,2016,333994,223.0
10311,2017,333994,225.1
10312,2018,333994,230.5
10313,2019,333994,236.9
10314,2020,333994,241.5
10315,2021,333994,261.184
10316,2022,333994,288.742
10317,1990,333995,100.8
10318,1991,333995,103.7
10319,1992,333995,108.0
10320,1993,333995,112.8
10321,1994,333995,119.1
10322,1995,333995,123.3
10323,1996,333995,123.6
10324,1997,333995,125.6
10325,1998,333995,127.7
10326,1999,333995,128.9
10327,2000,333995,130.1
10328,2001,333995,130.8
10329,2002,333995,131.4
10330,2003,333995,135.2
10331,2004,333995,146.7
10332,2005,333995,153.8
10333,2006,333995,159.6
10334,2007,333995,167.4
10335,2008,333995,176.9
10336,2009,333995,178.6
10337,2010,333995,181.7
10338,2011,333995,186.4
10339,2012,333995,189.2
10340,2013,333995,190.1
10341,2014,333995,194.0
10342,2015,333995,192.0
10343,2016,333995,193.4
10344,2017,333995,200.2
10345,2018,333995,209.1
10346,2019,333995,211.7
10347,2020,333995,212.9
10348,2021,333995,239.465
10349,2022,333995,269.201
10350,1990,333996,102.1
10351,1991,333996,104.2
10352,1992,333996,108.4
10353,1993,333996,111.5
10354,1994,333996,113.5
10355,1995,333996,116.9
10356,1996,333996,118.9
10357,1997,333996,121.2
10358,1998,333996,121.8
10359,1999,333996,125.6
10360,2000,333996,125.4
10361,2001,333996,127.7
10362,2002,333996,128.4
10363,2003,333996,130.0
10364,2004,333996,132.8
10365,2005,333996,135.9
10366,2006,333996,141.6
10367,2007,333996,147.6
10368,2008,333996,160.2
10369,2009,333996,164.0
10370,2010,333996,168.1
10371,2011,333996,173.6
10372,2012,333996,178.5
10373,2013,333996,181.7
10374,2014,333996,185.3
10375,2015,333996,186.8
10376,2016,333996,187.8
10377,2017,333996,188.7
10378,2018,333996,192.9
10379,2019,333996,193.7
10380,2020,333996,196.1
10381,2021,333996,208.637
10382,2022,333996,224.018
10383,1965,333997,43.0
10384,1966,333997,44.6
10385,1967,333997,46.3
10386,1968,333997,48.6
10387,1969,333997,51.3
10388,1970,333997,51.7
10389,1971,333997,53.5
10390,1972,333997,54.3
10391,1973,333997,57.1
10392,1974,333997,67.9
10393,1975,333997,70.9
10394,1976,333997,74.2
10395,1977,333997,79.6
10396,1978,333997,86.4
10397,1979,333997,92.2
10398,1980,333997,100.0
10399,1981,333997,103.9
10400,1982,333997,105.2
10401,1983,333997,105.6
10402,1984,333997,107.3
10403,1985,333997,106.1
10404,1986,333997,108.1
10405,1987,333997,109.7
10406,1988,333997,112.2
10407,1989,333997,113.8
10408,1990,333997,115.3
10409,1991,333997,114.5
10410,1992,333997,111.9
10411,1993,333997,112.7
10412,1994,333997,114.2
10413,1995,333997,117.6
10414,1996,333997,118.2
10415,1997,333997,118.6
10416,1998,333997,120.1
10417,1999,333997,120.7
10418,2000,333997,122.5
10419,2001,333997,123.8
10420,2002,333997,125.6
10421,2003,333997,126.1
10422,2004,333997,127.7
10423,2005,333997,130.0
10424,2006,333997,130.3
10425,2007,333997,132.5
10426,2008,333997,138.0
10427,2009,333997,141.1
10428,2010,333997,142.5
10429,2011,333997,147.3
10430,2012,333997,152.8
10431,2013,333997,154.3
10432,2014,333997,158.7
10433,2015,333997,160.3
