year,naics_code,PPI
2021,33299,181.924
2022,33299,190.602
2023,33299,198.112
2024,33299,199.894
1947,332991,24.4
1948,332991,27.4
1949,332991,27.5
1950,332991,28.7
1951,332991,29.0
1952,332991,28.9
1953,332991,30.7
1954,332991,29.5
1955,332991,33.4
1956,332991,37.1
1957,332991,37.7
1958,332991,35.2
1959,332991,34.6
1960,332991,33.8
1961,332991,33.4
1962,332991,33.0
1963,332991,33.0
1964,332991,31.4
1965,332991,30.4
1966,332991,30.4
1967,332991,30.3
1968,332991,31.2
1969,332991,32.3
1970,332991,34.7
1971,332991,34.9
1972,332991,35.8
1973,332991,37.3
1974,332991,48.4
1975,332991,51.0
1976,332991,55.4
1977,332991,59.3
1978,332991,64.5
1979,332991,71.9
1980,332991,84.4
1981,332991,97.3
1982,332991,101.4
1983,332991,101.0
1984,332991,104.8
1985,332991,106.6
1986,332991,107.6
1987,332991,108.3
1988,332991,121.4
1989,332991,127.1
1990,332991,132.2
1991,332991,138.2
1992,332991,139.8
1993,332991,142.5
1994,332991,147.1
1995,332991,154.2
1996,332991,158.8
1997,332991,162.0
1998,332991,163.8
1999,332991,165.0
2000,332991,168.1
2001,332991,168.2
2002,332991,169.5
2003,332991,170.1
2004,332991,176.4
2005,332991,220.9
2006,332991,220.9
2007,332991,203.5
2008,332991,219.9
2009,332991,223.9
2010,332991,230.4
2011,332991,239.3
2012,332991,245.8
2013,332991,210.7
2014,332991,211.3
2015,332991,212.7
2016,332991,212.3
2017,332991,217.7
2018,332991,230.1
2019,332991,282.8
2020,332991,284.0
2021,332991,303.446
2022,332991,360.746
2023,332991,365.171
2024,332991,374.349
1975,332992,50.3
1976,332992,52.4
1977,332992,56.7
1978,332992,62.5
1979,332992,72.0
1980,332992,80.9
1981,332992,82.4
1982,332992,87.6
1983,332992,91.3
1984,332992,95.7
1985,332992,104.6
1986,332992,99.5
1987,332992,100.2
1988,332992,106.5
1989,332992,110.9
1990,332992,109.6
1991,332992,112.9
1992,332992,111.4
1993,332992,113.9
1994,332992,117.2
1995,332992,116.7
1996,332992,119.6
1997,332992,119.8
1998,332992,127.9
1999,332992,128.4
2000,332992,128.2
2001,332992,128.8
2002,332992,78.2
2003,332992,78.9
2004,332992,81.2
2005,332992,137.8
2006,332992,159.4
2007,332992,201.7
2008,332992,213.2
2009,332992,210.4
2010,332992,226.1
2011,332992,252.1
2012,332992,250.8
2013,332992,263.6
2014,332992,266.3
2015,332992,279.8
2016,332992,93.3
2017,332992,87.8
2018,332992,87.8
2019,332992,88.6
2020,332992,100.2
2021,332992,112.834
2022,332992,113.782
2023,332992,334.402
2024,332992,359.02
1985,332993,100.0
1986,332993,100.8
1987,332993,101.4
1988,332993,105.0
1989,332993,104.6
1990,332993,105.2
1991,332993,111.3
1992,332993,122.1
1993,332993,120.7
1994,332993,121.5
1995,332993,125.6
1996,332993,123.7
1997,332993,123.3
1998,332993,121.2
1999,332993,124.7
2000,332993,122.1
2001,332993,125.5
2002,332993,126.9
2003,332993,126.8
2004,332993,136.8
2005,332993,139.0
2006,332993,137.4
2007,332993,137.3
2008,332993,164.0
2009,332993,166.6
2010,332993,173.6
2011,332993,190.2
2012,332993,192.6
2014,332993,199.6
2015,332993,201.7
2016,332993,208.1
2017,332993,206.4
2018,332993,209.4
2019,332993,210.4
2022,332993,249.987
2023,332993,247.43
2024,332993,240.75
1965,332996,26.4
1966,332996,26.5
1967,332996,28.7
1968,332996,30.4
1969,332996,32.5
1970,332996,35.2
1971,332996,37.8
1972,332996,37.8
1973,332996,41.3
1974,332996,58.0
1975,332996,63.6
1976,332996,66.4
1977,332996,68.9
1978,332996,76.4
1979,332996,82.2
1980,332996,91.2
1981,332996,104.9
1982,332996,105.8
1983,332996,105.3
1984,332996,106.6
1985,332996,108.7
1986,332996,109.8
1987,332996,119.0
1988,332996,132.9
1989,332996,129.7
1990,332996,126.0
1991,332996,127.5
1992,332996,127.1
1993,332996,128.8
1994,332996,137.4
1995,332996,146.4
1996,332996,148.4
1997,332996,152.3
1998,332996,146.9
1999,332996,147.7
2000,332996,151.0
2001,332996,150.5
2002,332996,151.2
2003,332996,152.4
2004,332996,193.6
2005,332996,208.6
2006,332996,207.9
2007,332996,206.6
2008,332996,230.6
2009,332996,244.5
2010,332996,244.5
2011,332996,271.2
2012,332996,273.7
2013,332996,275.9
2014,332996,276.0
2015,332996,275.8
2016,332996,270.6
2017,332996,276.7
2018,332996,288.7
2019,332996,284.6
2020,332996,297.1
2021,332996,371.532
2022,332996,371.373
2023,332996,408.695
2024,332996,386.75
1998,332999,132.2
1999,332999,134.1
2000,332999,134.5
2001,332999,134.8
2002,332999,132.6
2003,332999,100.0
2004,332999,105.2
2005,332999,105.4
2006,332999,107.7
2007,332999,111.2
2008,332999,113.0
2009,332999,118.1
2010,332999,113.0
2011,332999,115.0
2012,332999,121.6
2013,332999,130.7
2014,332999,132.7
2015,332999,125.8
2016,332999,127.2
2017,332999,129.3
2018,332999,134.8
2019,332999,137.0
2020,332999,139.8
2021,332999,170.141
2022,332999,191.178
2023,332999,212.962
2024,332999,253.754
2011,33299T,100.0
2012,33299T,102.8
2013,33299T,104.4
2014,33299T,102.0
2015,33299T,99.1
2016,33299T,100.5
2017,33299T,102.0
2018,33299T,101.7
2019,33299T,101.4
2020,33299T,101.8
2021,33299T,105.632
2022,33299T,106.592
2003,333,100.0
2004,333,103.4
2005,333,106.8
2006,333,110.2
2007,333,113.1
2008,333,120.0
2009,333,120.3
2010,333,121.1
2011,333,124.7
2012,333,127.0
2013,333,128.5
2014,333,130.7
2015,333,131.8
2016,333,132.4
2017,333,133.7
2018,333,138.4
2019,333,140.8
2020,333,142.8
2021,333,155.956
2022,333,172.663
2023,333,180.651
2024,333,185.416
2003,3331,100.0
2004,3331,104.2
2005,3331,109.0
2006,3331,113.2
2007,3331,116.7
2008,3331,123.3
2009,3331,124.5
2010,3331,125.3
2011,3331,130.1
2012,3331,132.6
2013,3331,133.9
2014,3331,135.5
2015,3331,136.5
2016,3331,137.1
2017,3331,137.9
2018,3331,142.6
2019,3331,144.9
2020,3331,146.3
2021,3331,159.096
2022,3331,176.2
2023,3331,184.692
2024,3331,187.216
2003,33311,100.0
2004,33311,103.8
2005,33311,106.6
2006,33311,108.9
2007,33311,112.2
2008,33311,117.4
2009,33311,118.4
2010,33311,120.0
2011,33311,123.2
2012,33311,124.6
2013,33311,125.9
2014,33311,127.5
2015,33311,128.7
2016,33311,129.8
2017,33311,130.3
2018,33311,135.2
2019,33311,137.0
2020,33311,138.3
2021,33311,152.685
2022,33311,172.237
2023,33311,174.803
2024,33311,176.108
1926,333111,13.7
1927,333111,13.6
1928,333111,13.6
1929,333111,13.3
1930,333111,12.9
1931,333111,11.7
1932,333111,11.6
1933,333111,11.6
1934,333111,12.7
1935,333111,12.9
1936,333111,12.7
1937,333111,13.2
1938,333111,12.8
1939,333111,12.8
1940,333111,12.7
1941,333111,13.2
1942,333111,13.3
1943,333111,13.3
1944,333111,13.3
1945,333111,13.4
1946,333111,16.2
1947,333111,17.5
1948,333111,19.9
1949,333111,19.8
1950,333111,21.7
1951,333111,22.1
1952,333111,22.4
1953,333111,22.5
1954,333111,22.3
1955,333111,23.2
1956,333111,24.1
1957,333111,25.4
1958,333111,26.3
1959,333111,26.4
1960,333111,27.2
1961,333111,27.6
1962,333111,28.0
1963,333111,28.5
1964,333111,29.1
1965,333111,29.8
1966,333111,30.8
1967,333111,31.9
1968,333111,33.2
1969,333111,34.7
1970,333111,36.4
1971,333111,37.1
1972,333111,38.3
1973,333111,40.3
1974,333111,50.0
1975,333111,54.6
1976,333111,59.4
1977,333111,64.3
1978,333111,69.2
1979,333111,76.1
1980,333111,85.1
1981,333111,94.4
1982,333111,100.0
1983,333111,102.6
1984,333111,105.4
1985,333111,105.2
1986,333111,106.1
1987,333111,106.2
1988,333111,109.5
1989,333111,115.3
1990,333111,118.2
1991,333111,122.3
1992,333111,125.1
1993,333111,128.3
1994,333111,130.7
1995,333111,135.2
1996,333111,137.5
1997,333111,139.5
1998,333111,130.9
1999,333111,132.4
2000,333111,138.1
2001,333111,140.3
2002,333111,144.0
2003,333111,136.1
2004,333111,141.9
2005,333111,151.0
2006,333111,152.6
2007,333111,155.5
2008,333111,188.7
2009,333111,191.1
2010,333111,183.9
2011,333111,191.4
2012,333111,193.5
2013,333111,191.7
2014,333111,192.9
2015,333111,191.7
2016,333111,186.1
2017,333111,188.8
2018,333111,193.0
2019,333111,198.7
2020,333111,194.4
2021,333111,236.459
2022,333111,260.296
2023,333111,274.071
2024,333111,288.173
1982,333112,100.0
1983,333112,101.1
1984,333112,103.0
1985,333112,103.6
1986,333112,104.5
1987,333112,106.5
1988,333112,111.2
1989,333112,115.5
1990,333112,117.7
1991,333112,119.2
1992,333112,119.8
1993,333112,121.7
1994,333112,123.5
1995,333112,125.4
1996,333112,126.7
1997,333112,125.1
1998,333112,105.6
1999,333112,105.7
2000,333112,105.6
2001,333112,105.5
2002,333112,105.6
2003,333112,107.6
2004,333112,108.7
2005,333112,109.7
2006,333112,111.5
2007,333112,114.5
2008,333112,117.4
2009,333112,117.4
2010,333112,120.4
2011,333112,120.7
2012,333112,124.7
2013,333112,125.4
2014,333112,126.5
2015,333112,126.1
2016,333112,124.4
2017,333112,124.2
2018,333112,127.6
2019,333112,127.3
2020,333112,130.3
2021,333112,138.647
2022,333112,143.863
2023,333112,146.017
2024,333112,148.465
2003,33312,100.0
2004,33312,104.2
2005,33312,109.1
2006,33312,113.9
2007,33312,116.5
2008,33312,121.8
2009,33312,124.1
2010,33312,124.0
2011,33312,130.1
2012,33312,133.1
2013,33312,134.5
2014,33312,135.8
2015,33312,137.4
2016,33312,138.3
2017,33312,139.6
2018,33312,144.4
2019,33312,147.9
2020,33312,149.7
2021,33312,163.746
2022,33312,178.551
2023,33312,192.279
2024,33312,194.713
1976,333120,67.8
1977,333120,74.0
1978,333120,80.8
1979,333120,88.8
1980,333120,100.0
1981,333120,108.3
1982,333120,113.4
1983,333120,115.0
1984,333120,117.3
1985,333120,119.7
1986,333120,121.6
1987,333120,123.2
1988,333120,127.8
1989,333120,134.5
1990,333120,139.5
1991,333120,143.9
1992,333120,149.4
1993,333120,151.6
1994,333120,154.8
1995,333120,159.2
1996,333120,162.5
1997,333120,165.4
1998,333120,177.9
1999,333120,179.0
2000,333120,180.7
2001,333120,196.9
2002,333120,193.1
2003,333120,194.0
2004,333120,196.2
2005,333120,198.1
2006,333120,213.8
2007,333120,224.5
2008,333120,237.0
2009,333120,236.2
2010,333120,234.8
2011,333120,240.4
2012,333120,235.5
2013,333120,243.6
2014,333120,244.8
2015,333120,246.9
2016,333120,249.6
2017,333120,244.1
2018,333120,251.2
2019,333120,254.0
2020,333120,256.6
2021,333120,276.027
2022,333120,309.426
2023,333120,333.646
2024,333120,337.684
2003,33313,100.0
2004,33313,105.3
2005,33313,115.2
2006,33313,122.5
2007,33313,128.8
2008,33313,142.5
2009,33313,141.6
2010,33313,142.4
2011,33313,148.3
2012,33313,151.8
2013,33313,153.1
2014,33313,155.0
2015,33313,154.6
2016,33313,154.1
2017,33313,154.4
2018,33313,158.6
2019,33313,160.2
2020,33313,161.2
2021,33313,170.307
2022,33313,187.849
2023,33313,199.327
2024,33313,204.774
1972,333131,35.6
1973,333131,37.4
1974,333131,48.4
1975,333131,58.7
1976,333131,65.5
1977,333131,70.5
1978,333131,77.7
1979,333131,84.2
1980,333131,96.2
1981,333131,104.3
1982,333131,109.2
1983,333131,109.8
1984,333131,111.3
1985,333131,112.8
1986,333131,112.2
1987,333131,113.8
1988,333131,121.1
1989,333131,124.8
1990,333131,129.9
1991,333131,134.4
1992,333131,135.9
1993,333131,137.9
1994,333131,141.0
1995,333131,145.7
1996,333131,148.1
1997,333131,150.5
1998,333131,153.5
1999,333131,156.0
2000,333131,158.1
2001,333131,161.4
2002,333131,166.2
2003,333131,169.5
2004,333131,182.0
2005,333131,191.1
2006,333131,199.4
2007,333131,206.7
2008,333131,233.5
2009,333131,237.4
2010,333131,241.9
2011,333131,262.6
2012,333131,270.3
2013,333131,271.0
2014,333131,274.2
2015,333131,276.4
2016,333131,277.0
2017,333131,278.6
2018,333131,303.5
2019,333131,316.6
2020,333131,324.1
2021,333131,362.772
2022,333131,414.218
2023,333131,455.535
2024,333131,471.513
1965,333132,26.4
1966,333132,27.6
1967,333132,28.2
1968,333132,30.3
1969,333132,32.1
1970,333132,33.8
1971,333132,34.4
1972,333132,36.1
1973,333132,37.8
1974,333132,50.8
1975,333132,59.0
1976,333132,64.1
1977,333132,69.9
1978,333132,76.4
1979,333132,85.7
1980,333132,100.0
1981,333132,116.5
1982,333132,121.3
1983,333132,119.6
1984,333132,120.4
1985,333132,121.0
1986,333132,118.7
1987,333132,123.8
1988,333132,124.6
1989,333132,127.6
1990,333132,130.7
1991,333132,137.8
1992,333132,137.5
1993,333132,140.8
1994,333132,141.8
1995,333132,149.8
1996,333132,154.3
1997,333132,158.3
1998,333132,140.5
1999,333132,142.4
2000,333132,141.9
2001,333132,143.3
2002,333132,133.9
2003,333132,139.0
2004,333132,147.6
2005,333132,162.4
2006,333132,166.7
2007,333132,170.9
2008,333132,181.2
2009,333132,175.9
2010,333132,172.1
2011,333132,185.9
2012,333132,190.6
2013,333132,193.6
2014,333132,193.0
2015,333132,198.1
2016,333132,198.1
2017,333132,202.1
2018,333132,265.2
2019,333132,266.3
2020,333132,266.5
2021,333132,275.197
2022,333132,299.977
2023,333132,310.833
2024,333132,320.552
1984,3332,100.0
1985,3332,103.6
1986,3332,106.6
1987,3332,110.0
1988,3332,114.7
1989,3332,119.2
1990,3332,123.2
1991,3332,126.5
1992,3332,130.0
1993,3332,132.9
1994,3332,134.9
1995,3332,138.3
1996,3332,141.3
1997,3332,143.8
1998,3332,146.1
1999,3332,148.0
2000,3332,149.2
2001,3332,149.6
2002,3332,150.0
2003,3332,150.9
2004,3332,154.0
2005,3332,157.2
2006,3332,161.1
2007,3332,163.1
2008,3332,167.9
2009,3332,165.7
2010,3332,166.4
2011,3332,168.5
2012,3332,170.1
2013,3332,170.3
2014,3332,172.0
2015,3332,173.1
2016,3332,174.4
2017,3332,176.2
2018,3332,179.3
2019,3332,183.9
2020,3332,190.0
2021,3332,213.781
2022,3332,235.003
2023,3332,244.298
2024,3332,253.123
1984,33324,100.0
1985,33324,103.6
1986,33324,106.6
1987,33324,110.0
1988,33324,114.7
1989,33324,119.2
1990,33324,123.2
1991,33324,126.5
1992,33324,130.0
1993,33324,132.9
1994,33324,134.9
1995,33324,138.3
1996,33324,141.3
1997,33324,143.8
1998,33324,146.1
1999,33324,148.0
2000,33324,149.2
2001,33324,149.6
2002,33324,150.0
2003,33324,150.9
2004,33324,153.6
2005,33324,156.4
2006,33324,160.1
2007,33324,162.0
2008,33324,166.4
2009,33324,163.5
2010,33324,164.1
2011,33324,166.2
2012,33324,167.8
2013,33324,168.0
2014,33324,169.7
2015,33324,170.7
2016,33324,172.0
2017,33324,173.8
2018,33324,176.8
2019,33324,181.4
2020,33324,187.4
2021,33324,210.84
2022,33324,231.77
2023,33324,240.938
2024,33324,249.641
1983,333241,100.0
1984,333241,104.1
1985,333241,108.4
1986,333241,113.0
1987,333241,115.8
1988,333241,119.9
1989,333241,125.1
1990,333241,130.7
1991,333241,135.4
1992,333241,139.1
1993,333241,143.4
1994,333241,148.2
1995,333241,151.3
1996,333241,155.0
1997,333241,159.1
1998,333241,163.8
1999,333241,166.0
2000,333241,170.5
2001,333241,170.7
2002,333241,171.1
2003,333241,163.5
2004,333241,187.0
2005,333241,190.3
2006,333241,200.8
2007,333241,215.1
2008,333241,221.0
2009,333241,222.1
2010,333241,226.4
2011,333241,238.6
2012,333241,246.7
2013,333241,245.1
2014,333241,253.8
2015,333241,257.0
2016,333241,259.4
2017,333241,261.8
2018,333241,264.7
2019,333241,281.8
2020,333241,290.4
2021,333241,295.893
2022,333241,310.658
2023,333241,340.176
2024,333241,344.75
1998,333242,135.3
1999,333242,135.0
2000,333242,133.9
2001,333242,130.0
2002,333242,130.2
2003,333242,100.0
2004,333242,99.7
2005,333242,99.6
2006,333242,100.3
2007,333242,100.0
2008,333242,103.5
2009,333242,103.5
2010,333242,103.5
2011,333242,103.5
2012,333242,87.3
2013,333242,103.5
2014,333242,103.4
2015,333242,84.2
2016,333242,84.2
2017,333242,84.4
2018,333242,85.1
2019,333242,87.1
2020,333242,89.4
2021,333242,88.224
2022,333242,94.921
2023,333242,96.831
2024,333242,104.469
1998,333243,151.1
1999,333243,153.1
2000,333243,155.0
2001,333243,157.3
2002,333243,159.3
2003,333243,160.0
2004,333243,167.1
2005,333243,176.5
2006,333243,172.0
2007,333243,179.6
2008,333243,184.2
2009,333243,189.3
2010,333243,190.5
2011,333243,100.0
2012,333243,102.2
2013,333243,106.1
2014,333243,111.7
2015,333243,112.6
2016,333243,113.4
2017,333243,113.9
2018,333243,115.4
2019,333243,116.6
2020,333243,119.8
2021,333243,128.216
2022,333243,141.403
2023,333243,148.231
2024,333243,151.33
1960,333244,26.9
1961,333244,27.8
1962,333244,28.4
1963,333244,29.3
1964,333244,29.7
1965,333244,30.4
1966,333244,32.4
1967,333244,34.6
1968,333244,38.7
1969,333244,42.1
1970,333244,43.3
1971,333244,44.0
1972,333244,44.5
1973,333244,48.0
1974,333244,55.5
1975,333244,59.4
1976,333244,63.4
1977,333244,68.5
1978,333244,77.0
1979,333244,84.0
1980,333244,93.2
1981,333244,97.8
1982,333244,100.0
1983,333244,104.1
1984,333244,107.3
1985,333244,110.3
1986,333244,112.6
1987,333244,117.7
1988,333244,122.2
1989,333244,124.7
1990,333244,126.4
1991,333244,128.0
1992,333244,129.6
1993,333244,131.1
1994,333244,132.4
1995,333244,134.6
1996,333244,137.5
1997,333244,139.4
1998,333244,141.9
1999,333244,143.4
2000,333244,144.8
2001,333244,144.1
2002,333244,147.0
2003,333244,146.4
2004,333244,147.0
2005,333244,148.6
2006,333244,153.1
2007,333244,155.3
2008,333244,158.5
2009,333244,160.1
2010,333244,158.1
2011,333244,160.9
2012,333244,164.4
2013,333244,164.9
2014,333244,164.4
2015,333244,169.6
2016,333244,169.3
2017,333244,169.1
2018,333244,170.4
2019,333244,172.4
2020,333244,174.0
2021,333244,184.721
2022,333244,189.368
1998,333248,165.8
1999,333248,171.7
2000,333248,173.7
2001,333248,172.4
2002,333248,173.5
2003,333248,100.0
2004,333248,103.1
2005,333248,106.7
2006,333248,110.0
2007,333248,110.5
2008,333248,118.7
2009,333248,116.0
2010,333248,119.4
2011,333248,100.0
2012,333248,102.0
2013,333248,103.5
2014,333248,104.1
2015,333248,103.9
2016,333248,105.5
2017,333248,106.5
2018,333248,107.9
2019,333248,111.4
2020,333248,117.1
2021,333248,152.221
2022,333248,171.853
2023,333248,178.394
2024,333248,183.267
2011,333249,100.0
2012,333249,101.6
2013,333249,102.7
2014,333249,103.8
2015,333249,103.8
2016,333249,104.8
2017,333249,106.6
2018,333249,108.3
2019,333249,111.7
2020,333249,117.3
2021,333249,148.445
2022,333249,167.521
2003,3333,100.0
2004,3333,102.3
2005,3333,103.1
2006,3333,105.1
2007,3333,106.4
2008,3333,111.0
2009,3333,111.8
2010,3333,112.6
2011,3333,114.8
2012,3333,116.2
2013,3333,117.6
2014,3333,120.4
2015,3333,120.8
2016,3333,122.1
2017,3333,122.5
2018,3333,124.5
2019,3333,126.1
2020,3333,127.6
2021,3333,137.359
2022,3333,150.323
2023,3333,153.452
2024,3333,156.026
2003,33331,100.0
2004,33331,102.3
2005,33331,103.1
2006,33331,105.1
2007,33331,106.4
2008,33331,111.0
2009,33331,111.8
2010,33331,112.5
2011,33331,114.8
2012,33331,116.2
2013,33331,117.6
2014,33331,120.4
2015,33331,120.8
2016,33331,122.1
2017,33331,122.5
2018,33331,124.5
2019,33331,126.1
2020,33331,127.6
2021,33331,137.345
2022,33331,150.307
2023,33331,153.436
2024,33331,156.01
1998,333310,154.6
1999,333310,159.2
2000,333310,160.5
2001,333310,166.7
2002,333310,169.2
2003,333310,174.8
2004,333310,189.0
2005,333310,192.0
2006,333310,201.0
2007,333310,205.4
2008,333310,215.1
2009,333310,222.3
2010,333310,224.7
2011,333310,100.0
2012,333310,101.3
2013,333310,102.6
2014,333310,106.0
2015,333310,106.6
2016,333310,108.1
2017,333310,108.8
2018,333310,111.0
2019,333310,112.5
2020,333310,113.6
2021,333310,124.256
2022,333310,100.0
2023,333310,102.719
2024,333310,106.253
1991,333314,101.3
1992,333314,104.3
1993,333314,105.1
1994,333314,104.6
1995,333314,102.6
1996,333314,102.0
1997,333314,104.6
1998,333314,106.0
1999,333314,105.8
2000,333314,107.2
2001,333314,108.2
2002,333314,106.9
2003,333314,104.5
2004,333314,106.8
2005,333314,109.1
2006,333314,108.0
2007,333314,108.9
2008,333314,114.9
2009,333314,111.4
2010,333314,110.9
2011,333314,115.9
2012,333314,116.1
2013,333314,116.2
2014,333314,116.2
2015,333314,115.3
2016,333314,115.4
2017,333314,115.5
2018,333314,116.4
2019,333314,117.0
2020,333314,117.5
2021,333314,119.448
2022,333314,125.108
2003,333316,100.0
2004,333316,100.0
2005,333316,94.5
2006,333316,95.9
2007,333316,100.9
2008,333316,101.0
2009,333316,101.2
2010,333316,101.1
2011,333316,102.1
2012,333316,103.1
2013,333316,103.6
2014,333316,104.2
2015,333316,104.7
2016,333316,102.2
2017,333316,102.7
2018,333316,103.2
2019,333316,105.5
2020,333316,110.5
2021,333316,118.111
2011,333318,100.0
2012,333318,101.4
2013,333318,102.9
2014,333318,106.2
2015,333318,106.8
2016,333318,108.5
2017,333318,109.1
2018,333318,111.1
2019,333318,112.7
2020,333318,113.8
2021,333318,124.205
2022,333318,137.892
2003,3334,100.0
2004,3334,103.8
2005,3334,109.4
2006,3334,114.5
2007,3334,119.9
2008,3334,125.7
2009,3334,123.6
2010,3334,124.7
2011,3334,130.1
2012,3334,132.2
2013,3334,133.9
2014,3334,136.8
2015,3334,138.4
2016,3334,139.8
2017,3334,142.4
2018,3334,150.4
2019,3334,155.4
2020,3334,159.0
2021,3334,182.199
2022,3334,211.186
2023,3334,218.791
2024,3334,221.828
2003,33341,100.0
2004,33341,103.8
2005,33341,109.4
2006,33341,114.5
2007,33341,119.9
2008,33341,125.7
2009,33341,123.6
2010,33341,124.7
2011,33341,130.1
2012,33341,132.2
2013,33341,133.9
2014,33341,136.8
2015,33341,138.4
2016,33341,139.8
2017,33341,142.4
2018,33341,150.4
2019,33341,155.4
2020,33341,159.0
2021,33341,182.199
2022,33341,211.186
2023,33341,218.791
2024,33341,221.828
1998,333413,138.0
1999,333413,138.8
2000,333413,140.4
2001,333413,142.0
2002,333413,143.6
2003,333413,100.0
