year,quarter,PPI,naics_code,date
1997,2,142.6,32212,1997Q2
1997,3,145.2,32212,1997Q3
1997,4,147.2,32212,1997Q4
1998,1,146.9,32212,1998Q1
1998,2,144.8,32212,1998Q2
1998,3,143.2,32212,1998Q3
1998,4,140.5,32212,1998Q4
1999,1,138.7,32212,1999Q1
1999,2,139.5,32212,1999Q2
1999,3,139.7,32212,1999Q3
1999,4,143.0,32212,1999Q4
2000,1,146.1,32212,2000Q1
2000,2,149.7,32212,2000Q2
2000,3,149.9,32212,2000Q3
2000,4,151.5,32212,2000Q4
2001,1,152.9,32212,2001Q1
2001,2,152.3,32212,2001Q2
2001,3,149.2,32212,2001Q3
2001,4,145.9,32212,2001Q4
2002,1,143.5,32212,2002Q1
2002,2,143.2,32212,2002Q2
2002,3,144.4,32212,2002Q3
2002,4,145.7,32212,2002Q4
2003,1,145.1,32212,2003Q1
2003,2,146.0,32212,2003Q2
2003,3,145.1,32212,2003Q3
2003,4,147.3,32212,2003Q4
2004,1,147.5,32212,2004Q1
2004,2,150.5,32212,2004Q2
2004,3,153.4,32212,2004Q3
2004,4,156.2,32212,2004Q4
2005,1,159.3,32212,2005Q1
2005,2,161.9,32212,2005Q2
2005,3,163.3,32212,2005Q3
2005,4,163.3,32212,2005Q4
2006,1,166.0,32212,2006Q1
2006,2,167.8,32212,2006Q2
2006,3,171.0,32212,2006Q3
2006,4,170.6,32212,2006Q4
2007,1,169.6,32212,2007Q1
2007,2,169.9,32212,2007Q2
2007,3,171.1,32212,2007Q3
2007,4,174.1,32212,2007Q4
2008,1,179.4,32212,2008Q1
2008,2,182.5,32212,2008Q2
2008,3,189.3,32212,2008Q3
2008,4,190.9,32212,2008Q4
2009,1,188.1,32212,2009Q1
2009,2,182.8,32212,2009Q2
2009,3,180.1,32212,2009Q3
2009,4,182.3,32212,2009Q4
2010,1,182.6,32212,2010Q1
2010,2,185.0,32212,2010Q2
2010,3,189.4,32212,2010Q3
2010,4,189.6,32212,2010Q4
2011,1,190.3,32212,2011Q1
2011,2,191.9,32212,2011Q2
2011,3,194.6,32212,2011Q3
2011,4,193.2,32212,2011Q4
2012,1,192.3,32212,2012Q1
2012,2,191.7,32212,2012Q2
2012,3,191.7,32212,2012Q3
2012,4,191.1,32212,2012Q4
2013,1,190.0,32212,2013Q1
2013,2,189.3,32212,2013Q2
2013,3,189.7,32212,2013Q3
2013,4,189.6,32212,2013Q4
2014,1,189.3,32212,2014Q1
2014,2,190.7,32212,2014Q2
2014,3,189.5,32212,2014Q3
2014,4,188.9,32212,2014Q4
2015,1,189.1,32212,2015Q1
2015,2,188.7,32212,2015Q2
2015,3,187.5,32212,2015Q3
2015,4,186.8,32212,2015Q4
2016,1,186.4,32212,2016Q1
2016,2,186.7,32212,2016Q2
2016,3,187.0,32212,2016Q3
2016,4,186.1,32212,2016Q4
2017,1,183.9,32212,2017Q1
2017,2,182.9,32212,2017Q2
2017,3,185.1,32212,2017Q3
2017,4,184.3,32212,2017Q4
2018,1,186.0,32212,2018Q1
2018,2,188.3,32212,2018Q2
2018,3,193.3,32212,2018Q3
2018,4,193.1,32212,2018Q4
2019,1,196.7,32212,2019Q1
2019,2,195.7,32212,2019Q2
2019,3,196.1,32212,2019Q3
2019,4,195.7,32212,2019Q4
2020,1,191.9,32212,2020Q1
2020,2,193.1,32212,2020Q2
2020,3,191.5,32212,2020Q3
2020,4,191.1,32212,2020Q4
2021,1,195.3,32212,2021Q1
2021,2,201.2,32212,2021Q2
2021,3,207.166,32212,2021Q3
2021,4,214.272,32212,2021Q4
2022,1,218.935,32212,2022Q1
2022,2,230.979,32212,2022Q2
2022,3,236.009,32212,2022Q3
2022,4,246.008,32212,2022Q4
2023,1,245.113,32212,2023Q1
2023,2,244.322,32212,2023Q2
2023,3,241.35,32212,2023Q3
2023,4,238.112,32212,2023Q4
2024,1,237.957,32212,2024Q1
2024,2,238.815,32212,2024Q2
2024,3,240.766,32212,2024Q3
2024,4,239.059,32212,2024Q4
2025,1,240.771,32212,2025Q1
2025,2,240.658,32212,2025Q2
1998,1,119.6,322120,1998Q1
1998,2,107.4,322120,1998Q2
1998,3,100.6,322120,1998Q3
1998,4,90.4,322120,1998Q4
1999,1,93.9,322120,1999Q1
1999,2,99.9,322120,1999Q2
1999,3,114.5,322120,1999Q3
1999,4,148.6,322120,1999Q4
2000,1,118.2,322120,2000Q1
2000,2,125.2,322120,2000Q2
2000,3,123.8,322120,2000Q3
2000,4,122.8,322120,2000Q4
2001,1,123.4,322120,2001Q1
2001,2,117.3,322120,2001Q2
2001,3,116.1,322120,2001Q3
2001,4,114.4,322120,2001Q4
2002,1,114.6,322120,2002Q1
2002,2,107.1,322120,2002Q2
2002,3,103.4,322120,2002Q3
2002,4,104.8,322120,2002Q4
2003,1,102.3,322120,2003Q1
2003,2,114.3,322120,2003Q2
2003,3,116.3,322120,2003Q3
2003,4,100.0,322120,2003Q4
2004,1,100.0,322120,2004Q1
2004,2,101.9,322120,2004Q2
2004,3,103.9,322120,2004Q3
2004,4,105.7,322120,2004Q4
2005,1,107.9,322120,2005Q1
2005,2,109.6,322120,2005Q2
2005,3,109.2,322120,2005Q3
2005,4,109.6,322120,2005Q4
2006,1,112.1,322120,2006Q1
2006,2,113.4,322120,2006Q2
2006,3,116.0,322120,2006Q3
2006,4,116.2,322120,2006Q4
2007,1,116.0,322120,2007Q1
2007,2,117.0,322120,2007Q2
2007,3,106.9,322120,2007Q3
2007,4,111.8,322120,2007Q4
2008,1,114.7,322120,2008Q1
2008,2,116.3,322120,2008Q2
2008,3,121.2,322120,2008Q3
2008,4,103.5,322120,2008Q4
2009,1,97.1,322120,2009Q1
2009,2,95.2,322120,2009Q2
2009,3,100.4,322120,2009Q3
2009,4,104.1,322120,2009Q4
2010,1,106.6,322120,2010Q1
2010,2,114.3,322120,2010Q2
2010,3,117.0,322120,2010Q3
2010,4,115.9,322120,2010Q4
2011,1,116.3,322120,2011Q1
2011,2,119.8,322120,2011Q2
2011,3,118.0,322120,2011Q3
2011,4,111.4,322120,2011Q4
2012,1,109.7,322120,2012Q1
2012,2,108.6,322120,2012Q2
2012,3,106.4,322120,2012Q3
2012,4,104.9,322120,2012Q4
2013,1,105.1,322120,2013Q1
2013,2,106.7,322120,2013Q2
2013,3,107.0,322120,2013Q3
2013,4,107.4,322120,2013Q4
2014,1,106.9,322120,2014Q1
2014,2,109.3,322120,2014Q2
2014,3,132.0,322120,2014Q3
2014,4,131.7,322120,2014Q4
2015,1,111.5,322120,2015Q1
2015,2,115.7,322120,2015Q2
2015,3,115.3,322120,2015Q3
2015,4,114.7,322120,2015Q4
2016,1,109.2,322120,2016Q1
2016,2,108.9,322120,2016Q2
2016,3,110.2,322120,2016Q3
2016,4,130.0,322120,2016Q4
2017,1,128.3,322120,2017Q1
2017,2,127.5,322120,2017Q2
2017,3,129.2,322120,2017Q3
2017,4,128.3,322120,2017Q4
2018,1,129.3,322120,2018Q1
2018,2,130.5,322120,2018Q2
2018,3,134.2,322120,2018Q3
2018,4,133.9,322120,2018Q4
2019,1,136.8,322120,2019Q1
2019,2,136.5,322120,2019Q2
2019,3,136.8,322120,2019Q3
2019,4,136.8,322120,2019Q4
2020,1,134.6,322120,2020Q1
2020,2,135.6,322120,2020Q2
2020,3,135.1,322120,2020Q3
2020,4,133.5,322120,2020Q4
2021,1,135.6,322120,2021Q1
2021,2,137.7,322120,2021Q2
2021,3,141.14,322120,2021Q3
2021,4,144.898,322120,2021Q4
2022,1,149.935,322120,2022Q1
2022,2,158.621,322120,2022Q2
2022,3,162.739,322120,2022Q3
2022,4,167.175,322120,2022Q4
2023,1,168.396,322120,2023Q1
2023,2,168.6,322120,2023Q2
2023,3,167.072,322120,2023Q3
2023,4,164.093,322120,2023Q4
2024,1,163.702,322120,2024Q1
2024,2,164.168,322120,2024Q2
2024,3,165.443,322120,2024Q3
2024,4,164.293,322120,2024Q4
2025,1,165.386,322120,2025Q1
2025,2,165.348,322120,2025Q2
2003,4,100.0,322121,2003Q4
2004,1,100.1,322121,2004Q1
2004,2,102.0,322121,2004Q2
2004,3,103.9,322121,2004Q3
2004,4,105.5,322121,2004Q4
2005,1,107.7,322121,2005Q1
2005,2,109.2,322121,2005Q2
2005,3,109.1,322121,2005Q3
2005,4,109.4,322121,2005Q4
2006,1,110.9,322121,2006Q1
2006,2,112.0,322121,2006Q2
2006,3,114.7,322121,2006Q3
2006,4,114.8,322121,2006Q4
2007,1,114.5,322121,2007Q1
2007,2,115.8,322121,2007Q2
2007,3,116.9,322121,2007Q3
2007,4,119.0,322121,2007Q4
2008,1,122.3,322121,2008Q1
2008,2,123.8,322121,2008Q2
2008,3,127.9,322121,2008Q3
2008,4,128.8,322121,2008Q4
2009,1,127.6,322121,2009Q1
2009,2,125.7,322121,2009Q2
2009,3,124.5,322121,2009Q3
2009,4,125.7,322121,2009Q4
2010,1,125.6,322121,2010Q1
2010,2,126.9,322121,2010Q2
2010,3,129.6,322121,2010Q3
2010,4,129.7,322121,2010Q4
2011,1,130.1,322121,2011Q1
2011,2,131.1,322121,2011Q2
2011,3,133.1,322121,2011Q3
2011,4,132.3,322121,2011Q4
2012,1,131.3,322121,2012Q1
2012,2,131.1,322121,2012Q2
2012,3,131.2,322121,2012Q3
2012,4,130.8,322121,2012Q4
2013,1,130.4,322121,2013Q1
2013,2,130.0,322121,2013Q2
2013,3,130.2,322121,2013Q3
2013,4,130.0,322121,2013Q4
2014,1,129.8,322121,2014Q1
2014,2,130.9,322121,2014Q2
2014,3,130.1,322121,2014Q3
2014,4,129.8,322121,2014Q4
2015,1,130.4,322121,2015Q1
2015,2,130.5,322121,2015Q2
2015,3,130.0,322121,2015Q3
2015,4,129.6,322121,2015Q4
2016,1,128.8,322121,2016Q1
2016,2,128.9,322121,2016Q2
2016,3,128.8,322121,2016Q3
2016,4,128.2,322121,2016Q4
2017,1,126.8,322121,2017Q1
2017,2,126.0,322121,2017Q2
2017,3,127.7,322121,2017Q3
2017,4,126.8,322121,2017Q4
2018,1,127.7,322121,2018Q1
2018,2,128.7,322121,2018Q2
2018,3,132.2,322121,2018Q3
2018,4,132.0,322121,2018Q4
2019,1,134.6,322121,2019Q1
2019,2,134.3,322121,2019Q2
2019,3,134.6,322121,2019Q3
2019,4,134.6,322121,2019Q4
2020,1,132.3,322121,2020Q1
2020,2,133.4,322121,2020Q2
2020,3,132.4,322121,2020Q3
2020,4,132.3,322121,2020Q4
2021,1,135.0,322121,2021Q1
2021,2,138.7,322121,2021Q2
2021,3,142.385,322121,2021Q3
2021,4,147.3,322121,2021Q4
2022,1,150.125,322121,2022Q1
2022,2,158.078,322121,2022Q2
2022,3,162.003,322121,2022Q3
2022,4,169.553,322121,2022Q4
2003,4,100.0,322122,2003Q4
2004,1,100.3,322122,2004Q1
2004,2,103.8,322122,2004Q2
2004,3,106.0,322122,2004Q3
2004,4,109.7,322122,2004Q4
2005,1,111.4,322122,2005Q1
2005,2,114.9,322122,2005Q2
2005,3,124.2,322122,2005Q3
2005,4,121.3,322122,2005Q4
2006,1,125.0,322122,2006Q1
2006,2,126.0,322122,2006Q2
2006,3,124.8,322122,2006Q3
2006,4,121.8,322122,2006Q4
2007,1,116.3,322122,2007Q1
2007,2,103.8,322122,2007Q2
2007,3,100.0,322122,2007Q3
2007,4,101.4,322122,2007Q4
2008,1,108.6,322122,2008Q1
2008,2,118.3,322122,2008Q2
2008,3,127.5,322122,2008Q3
2008,4,132.6,322122,2008Q4
2009,1,123.2,322122,2009Q1
2009,2,99.5,322122,2009Q2
2009,3,89.0,322122,2009Q3
2009,4,95.0,322122,2009Q4
2010,1,97.4,322122,2010Q1
2010,2,102.5,322122,2010Q2
2010,3,108.6,322122,2010Q3
2010,4,109.5,322122,2010Q4
2011,1,110.8,322122,2011Q1
2011,2,112.0,322122,2011Q2
2011,3,112.5,322122,2011Q3
2011,4,111.0,322122,2011Q4
2012,1,114.4,322122,2012Q1
2012,2,111.5,322122,2012Q2
2012,3,110.4,322122,2012Q3
2012,4,110.3,322122,2012Q4
2013,1,105.4,322122,2013Q1
2013,2,103.9,322122,2013Q2
2013,3,105.2,322122,2013Q3
2013,4,105.9,322122,2013Q4
2014,1,105.6,322122,2014Q1
2014,2,105.4,322122,2014Q2
2014,3,104.2,322122,2014Q3
2014,4,101.8,322122,2014Q4
2015,1,97.6,322122,2015Q1
2015,2,91.4,322122,2015Q2
2015,3,87.3,322122,2015Q3
2015,4,86.4,322122,2015Q4
2016,1,92.3,322122,2016Q1
2016,2,94.0,322122,2016Q2
2016,3,97.9,322122,2016Q3
2016,4,96.6,322122,2016Q4
2017,1,95.1,322122,2017Q1
2017,2,94.8,322122,2017Q2
2017,3,95.1,322122,2017Q3
2017,4,98.8,322122,2017Q4
2018,1,103.0,322122,2018Q1
2018,2,111.3,322122,2018Q2
2018,3,114.3,322122,2018Q3
2018,4,114.2,322122,2018Q4
2019,1,115.1,322122,2019Q1
2019,2,109.2,322122,2019Q2
2019,3,108.9,322122,2019Q3
2019,4,104.9,322122,2019Q4
2020,1,97.9,322122,2020Q1
2020,2,94.9,322122,2020Q2
2020,3,92.6,322122,2020Q3
2020,4,90.8,322122,2020Q4
2021,1,94.4,322122,2021Q1
2021,2,102.8,322122,2021Q2
2021,3,112.065,322122,2021Q3
2021,4,115.478,322122,2021Q4
2022,1,123.272,322122,2022Q1
2022,2,134.297,322122,2022Q2
2022,3,135.578,322122,2022Q3
2022,4,135.578,322122,2022Q4
1974,4,70.0,32213,1974Q4
1975,1,70.5,32213,1975Q1
1975,2,70.2,32213,1975Q2
1975,3,70.4,32213,1975Q3
1975,4,70.4,32213,1975Q4
1976,1,71.4,32213,1976Q1
1976,2,72.9,32213,1976Q2
1976,3,73.9,32213,1976Q3
1976,4,72.6,32213,1976Q4
1977,1,71.9,32213,1977Q1
1977,2,74.3,32213,1977Q2
1977,3,73.9,32213,1977Q3
1977,4,71.2,32213,1977Q4
1978,1,72.4,32213,1978Q1
1978,2,74.0,32213,1978Q2
1978,3,76.4,32213,1978Q3
1978,4,77.8,32213,1978Q4
1979,1,80.1,32213,1979Q1
1979,2,83.0,32213,1979Q2
1979,3,86.4,32213,1979Q3
1979,4,89.3,32213,1979Q4
1980,1,94.2,32213,1980Q1
1980,2,98.8,32213,1980Q2
1980,3,99.2,32213,1980Q3
1980,4,99.7,32213,1980Q4
1981,1,105.6,32213,1981Q1
1981,2,106.6,32213,1981Q2
1981,3,107.4,32213,1981Q3
1981,4,106.9,32213,1981Q4
1982,1,107.1,32213,1982Q1
1982,2,104.9,32213,1982Q2
1982,3,102.4,32213,1982Q3
1982,4,100.0,32213,1982Q4
1983,1,100.9,32213,1983Q1
1983,2,102.2,32213,1983Q2
1983,3,104.3,32213,1983Q3
1983,4,107.2,32213,1983Q4
1984,1,113.9,32213,1984Q1
1984,2,116.0,32213,1984Q2
1984,3,119.4,32213,1984Q3
1984,4,119.9,32213,1984Q4
1985,1,116.4,32213,1985Q1
1985,2,111.8,32213,1985Q2
1985,3,108.5,32213,1985Q3
1985,4,108.6,32213,1985Q4
1986,1,109.6,32213,1986Q1
1986,2,112.5,32213,1986Q2
1986,3,114.6,32213,1986Q3
1986,4,118.1,32213,1986Q4
1987,1,123.3,32213,1987Q1
1987,2,124.0,32213,1987Q2
1987,3,129.3,32213,1987Q3
1987,4,131.5,32213,1987Q4
1988,1,139.1,32213,1988Q1
1988,2,142.3,32213,1988Q2
1988,3,144.6,32213,1988Q3
1988,4,145.1,32213,1988Q4
1989,1,150.4,32213,1989Q1
1989,2,150.8,32213,1989Q2
1989,3,149.7,32213,1989Q3
1989,4,149.9,32213,1989Q4
1990,1,148.9,32213,1990Q1
1990,2,145.8,32213,1990Q2
1990,3,143.4,32213,1990Q3
1990,4,143.3,32213,1990Q4
1991,1,140.2,32213,1991Q1
1991,2,137.9,32213,1991Q2
1991,3,142.6,32213,1991Q3
1991,4,142.8,32213,1991Q4
1992,1,141.9,32213,1992Q1
1992,2,142.3,32213,1992Q2
1992,3,143.8,32213,1992Q3
1992,4,142.6,32213,1992Q4
1993,1,140.3,32213,1993Q1
1993,2,136.8,32213,1993Q2
1993,3,135.9,32213,1993Q3
1993,4,138.7,32213,1993Q4
1994,1,139.9,32213,1994Q1
1994,2,145.0,32213,1994Q2
1994,3,161.3,32213,1994Q3
1994,4,173.3,32213,1994Q4
1995,1,191.5,32213,1995Q1
1995,2,211.1,32213,1995Q2
1995,3,211.5,32213,1995Q3
1995,4,202.4,32213,1995Q4
1996,1,180.9,32213,1996Q1
1996,2,163.9,32213,1996Q2
1996,3,159.9,32213,1996Q3
1996,4,162.4,32213,1996Q4
1997,1,153.0,32213,1997Q1
1997,2,150.5,32213,1997Q2
1997,3,162.0,32213,1997Q3
1997,4,171.5,32213,1997Q4
1998,1,170.7,32213,1998Q1
1998,2,167.5,32213,1998Q2
1998,3,161.5,32213,1998Q3
1998,4,155.9,32213,1998Q4
1999,1,159.4,32213,1999Q1
1999,2,162.9,32213,1999Q2
1999,3,175.3,32213,1999Q3
1999,4,177.0,32213,1999Q4
2000,1,189.6,32213,2000Q1
2000,2,196.0,32213,2000Q2
2000,3,196.4,32213,2000Q3
2000,4,195.4,32213,2000Q4
2001,1,191.6,32213,2001Q1
2001,2,187.6,32213,2001Q2
2001,3,183.8,32213,2001Q3
2001,4,181.4,32213,2001Q4
2002,1,177.6,32213,2002Q1
2002,2,176.0,32213,2002Q2
2002,3,182.1,32213,2002Q3
2002,4,182.0,32213,2002Q4
2003,1,180.2,32213,2003Q1
2003,2,179.9,32213,2003Q2
2003,3,179.4,32213,2003Q3
2003,4,178.8,32213,2003Q4
2004,1,176.4,32213,2004Q1
2004,2,189.7,32213,2004Q2
2004,3,198.8,32213,2004Q3
2004,4,199.7,32213,2004Q4
2005,1,200.4,32213,2005Q1
2005,2,196.9,32213,2005Q2
2005,3,188.2,32213,2005Q3
2005,4,195.2,32213,2005Q4
2006,1,204.8,32213,2006Q1
2006,2,216.7,32213,2006Q2
2006,3,217.8,32213,2006Q3
2006,4,218.3,32213,2006Q4
2007,1,219.5,32213,2007Q1
2007,2,221.1,32213,2007Q2
2007,3,226.5,32213,2007Q3
2007,4,233.6,32213,2007Q4
2008,1,234.1,32213,2008Q1
2008,2,235.1,32213,2008Q2
2008,3,254.3,32213,2008Q3
2008,4,252.0,32213,2008Q4
2009,1,238.7,32213,2009Q1
2009,2,226.2,32213,2009Q2
2009,3,228.1,32213,2009Q3
2009,4,222.7,32213,2009Q4
2010,1,239.5,32213,2010Q1
2010,2,258.2,32213,2010Q2
2010,3,263.2,32213,2010Q3
2010,4,260.9,32213,2010Q4
2011,1,257.2,32213,2011Q1
2011,2,259.9,32213,2011Q2
2011,3,260.2,32213,2011Q3
2011,4,254.0,32213,2011Q4
2012,1,253.3,32213,2012Q1
2012,2,253.3,32213,2012Q2
2012,3,254.5,32213,2012Q3
2012,4,262.4,32213,2012Q4
2013,1,263.7,32213,2013Q1
2013,2,272.7,32213,2013Q2
2013,3,276.0,32213,2013Q3
2013,4,274.6,32213,2013Q4
2014,1,276.3,32213,2014Q1
2014,2,276.0,32213,2014Q2
2014,3,275.2,32213,2014Q3
2014,4,274.2,32213,2014Q4
2015,1,271.4,32213,2015Q1
2015,2,268.9,32213,2015Q2
2015,3,268.3,32213,2015Q3
2015,4,268.1,32213,2015Q4
2016,1,256.8,32213,2016Q1
2016,2,255.1,32213,2016Q2
2016,3,254.6,32213,2016Q3
2016,4,265.1,32213,2016Q4
2017,1,268.8,32213,2017Q1
2017,2,288.1,32213,2017Q2
2017,3,291.1,32213,2017Q3
2017,4,292.8,32213,2017Q4
2018,1,290.4,32213,2018Q1
2018,2,304.7,32213,2018Q2
2018,3,306.1,32213,2018Q3
2018,4,305.0,32213,2018Q4
2019,1,300.5,32213,2019Q1
2019,2,295.7,32213,2019Q2
2019,3,286.0,32213,2019Q3
2019,4,284.5,32213,2019Q4
2020,1,279.3,32213,2020Q1
2020,2,278.8,32213,2020Q2
2020,3,279.4,32213,2020Q3
2020,4,286.1,32213,2020Q4
2021,1,299.2,32213,2021Q1
2021,2,322.3,32213,2021Q2
2021,3,342.74,32213,2021Q3
2021,4,356.809,32213,2021Q4
2022,1,368.334,32213,2022Q1
2022,2,392.127,32213,2022Q2
2022,3,394.701,32213,2022Q3
2022,4,393.998,32213,2022Q4
2023,1,387.943,32213,2023Q1
2023,2,376.545,32213,2023Q2
2023,3,370.171,32213,2023Q3
2023,4,361.027,32213,2023Q4
2024,1,364.06,32213,2024Q1
2024,2,368.703,32213,2024Q2
2024,3,378.5,32213,2024Q3
2024,4,379.408,32213,2024Q4
2025,1,384.652,32213,2025Q1
2025,2,398.613,32213,2025Q2
1974,4,70.0,322130,1974Q4
1975,1,70.5,322130,1975Q1
1975,2,70.2,322130,1975Q2
1975,3,70.4,322130,1975Q3
1975,4,70.4,322130,1975Q4
1976,1,71.4,322130,1976Q1
1976,2,72.9,322130,1976Q2
1976,3,73.9,322130,1976Q3
1976,4,72.6,322130,1976Q4
1977,1,71.9,322130,1977Q1
1977,2,74.3,322130,1977Q2
1977,3,73.9,322130,1977Q3
1977,4,71.2,322130,1977Q4
1978,1,72.4,322130,1978Q1
1978,2,74.0,322130,1978Q2
1978,3,76.4,322130,1978Q3
1978,4,77.8,322130,1978Q4
1979,1,80.1,322130,1979Q1
1979,2,83.0,322130,1979Q2
1979,3,86.4,322130,1979Q3
1979,4,89.3,322130,1979Q4
1980,1,94.2,322130,1980Q1
1980,2,98.8,322130,1980Q2
1980,3,99.2,322130,1980Q3
1980,4,99.7,322130,1980Q4
1981,1,105.6,322130,1981Q1
1981,2,106.6,322130,1981Q2
1981,3,107.4,322130,1981Q3
1981,4,106.9,322130,1981Q4
1982,1,107.1,322130,1982Q1
1982,2,104.9,322130,1982Q2
1982,3,102.4,322130,1982Q3
1982,4,100.0,322130,1982Q4
1983,1,100.9,322130,1983Q1
1983,2,102.2,322130,1983Q2
1983,3,104.3,322130,1983Q3
1983,4,107.2,322130,1983Q4
1984,1,113.9,322130,1984Q1
1984,2,116.0,322130,1984Q2
1984,3,119.4,322130,1984Q3
1984,4,119.9,322130,1984Q4
1985,1,116.4,322130,1985Q1
1985,2,111.8,322130,1985Q2
1985,3,108.5,322130,1985Q3
1985,4,108.6,322130,1985Q4
1986,1,109.6,322130,1986Q1
1986,2,112.5,322130,1986Q2
1986,3,114.6,322130,1986Q3
1986,4,118.1,322130,1986Q4
1987,1,123.3,322130,1987Q1
1987,2,124.0,322130,1987Q2
1987,3,129.3,322130,1987Q3
1987,4,131.5,322130,1987Q4
1988,1,139.1,322130,1988Q1
1988,2,142.3,322130,1988Q2
1988,3,144.6,322130,1988Q3
1988,4,145.1,322130,1988Q4
1989,1,150.4,322130,1989Q1
1989,2,150.8,322130,1989Q2
1989,3,149.7,322130,1989Q3
1989,4,149.9,322130,1989Q4
1990,1,148.9,322130,1990Q1
1990,2,145.8,322130,1990Q2
1990,3,143.4,322130,1990Q3
1990,4,143.3,322130,1990Q4
1991,1,140.2,322130,1991Q1
1991,2,137.9,322130,1991Q2
1991,3,142.6,322130,1991Q3
1991,4,142.8,322130,1991Q4
1992,1,141.9,322130,1992Q1
1992,2,142.3,322130,1992Q2
1992,3,143.8,322130,1992Q3
1992,4,142.6,322130,1992Q4
1993,1,140.3,322130,1993Q1
1993,2,136.8,322130,1993Q2
1993,3,135.9,322130,1993Q3
1993,4,138.7,322130,1993Q4
1994,1,139.9,322130,1994Q1
1994,2,145.0,322130,1994Q2
1994,3,161.3,322130,1994Q3
1994,4,173.3,322130,1994Q4
1995,1,191.6,322130,1995Q1
1995,2,211.2,322130,1995Q2
1995,3,211.5,322130,1995Q3
1995,4,202.4,322130,1995Q4
1996,1,181.1,322130,1996Q1
1996,2,164.0,322130,1996Q2
1996,3,159.9,322130,1996Q3
1996,4,162.5,322130,1996Q4
1997,1,153.0,322130,1997Q1
1997,2,150.5,322130,1997Q2
1997,3,162.0,322130,1997Q3
1997,4,171.5,322130,1997Q4
1998,1,230.8,322130,1998Q1
1998,2,225.1,322130,1998Q2
1998,3,212.7,322130,1998Q3
1998,4,210.8,322130,1998Q4
1999,1,214.6,322130,1999Q1
1999,2,224.5,322130,1999Q2
1999,3,235.5,322130,1999Q3
1999,4,240.2,322130,1999Q4
2000,1,235.7,322130,2000Q1
2000,2,242.7,322130,2000Q2
2000,3,242.2,322130,2000Q3
2000,4,242.2,322130,2000Q4
2001,1,242.2,322130,2001Q1
2001,2,239.3,322130,2001Q2
2001,3,236.4,322130,2001Q3
2001,4,231.7,322130,2001Q4
2002,1,230.6,322130,2002Q1
2002,2,230.3,322130,2002Q2
2002,3,237.3,322130,2002Q3
2002,4,237.7,322130,2002Q4
2003,1,243.4,322130,2003Q1
2003,2,252.8,322130,2003Q2
2003,3,282.3,322130,2003Q3
2003,4,281.3,322130,2003Q4
2004,1,279.0,322130,2004Q1
2004,2,278.9,322130,2004Q2
2004,3,286.9,322130,2004Q3
2004,4,297.8,322130,2004Q4
2005,1,297.8,322130,2005Q1
2005,2,297.8,322130,2005Q2
2005,3,292.4,322130,2005Q3
2005,4,304.2,322130,2005Q4
2006,1,305.0,322130,2006Q1
2006,2,308.6,322130,2006Q2
2006,3,309.6,322130,2006Q3
2006,4,312.9,322130,2006Q4
2007,1,312.9,322130,2007Q1
2007,2,208.0,322130,2007Q2
2007,3,213.0,322130,2007Q3
2007,4,220.2,322130,2007Q4
2008,1,220.7,322130,2008Q1
2008,2,221.7,322130,2008Q2
2008,3,241.6,322130,2008Q3
2008,4,241.6,322130,2008Q4
2009,1,227.8,322130,2009Q1
2009,2,214.9,322130,2009Q2
2009,3,216.8,322130,2009Q3
2009,4,211.1,322130,2009Q4
2010,1,226.8,322130,2010Q1
2010,2,246.2,322130,2010Q2
2010,3,251.7,322130,2010Q3
2010,4,249.3,322130,2010Q4
2011,1,245.4,322130,2011Q1
2011,2,248.2,322130,2011Q2
2011,3,248.5,322130,2011Q3
2011,4,242.0,322130,2011Q4
2012,1,241.3,322130,2012Q1
2012,2,241.4,322130,2012Q2
2012,3,242.3,322130,2012Q3
2012,4,250.2,322130,2012Q4
2013,1,251.6,322130,2013Q1
2013,2,260.6,322130,2013Q2
2013,3,263.9,322130,2013Q3
2013,4,263.1,322130,2013Q4
2014,1,264.8,322130,2014Q1
2014,2,264.4,322130,2014Q2
2014,3,262.7,322130,2014Q3
2014,4,261.7,322130,2014Q4
2015,1,342.1,322130,2015Q1
2015,2,336.1,322130,2015Q2
2015,3,320.0,322130,2015Q3
2015,4,317.5,322130,2015Q4
2016,1,316.2,322130,2016Q1
2016,2,316.1,322130,2016Q2
2016,3,316.7,322130,2016Q3
2016,4,315.0,322130,2016Q4
2017,1,322.4,322130,2017Q1
2017,2,340.4,322130,2017Q2
2017,3,341.8,322130,2017Q3
2017,4,350.4,322130,2017Q4
2018,1,358.8,322130,2018Q1
2018,2,375.5,322130,2018Q2
2018,3,379.5,322130,2018Q3
2018,4,382.7,322130,2018Q4
2019,1,378.1,322130,2019Q1
2019,2,353.9,322130,2019Q2
2019,3,335.2,322130,2019Q3
2019,4,339.3,322130,2019Q4
2020,1,329.4,322130,2020Q1
2020,2,333.3,322130,2020Q2
2020,3,267.9,322130,2020Q3
2020,4,274.6,322130,2020Q4
2021,1,286.7,322130,2021Q1
2021,2,308.2,322130,2021Q2
2021,3,324.711,322130,2021Q3
2021,4,460.001,322130,2021Q4
2022,1,437.608,322130,2022Q1
2022,2,534.615,322130,2022Q2
2022,3,545.637,322130,2022Q3
2022,4,376.619,322130,2022Q4
2023,1,370.794,322130,2023Q1
2023,2,360.612,322130,2023Q2
2023,3,354.614,322130,2023Q3
